"Gene","Module"
"1560080_at","grey"
"234134_at","grey"
"1553330_at","grey"
"238467_at","grey"
"211356_x_at","grey"
"220416_at","grey"
"234022_at","grey"
"239200_at","grey"
"1554225_a_at","grey"
"1554618_at","blue"
"1562893_at","grey"
"207166_at","grey"
"1552774_a_at","turquoise"
"210575_at","grey"
"215739_s_at","grey"
"1569283_at","turquoise"
"237224_at","grey"
"213680_at","grey"
"238428_at","grey"
"1556683_x_at","brown"
"1559450_at","grey"
"233820_at","grey"
"210872_x_at","grey"
"1557236_at","grey"
"1557055_s_at","turquoise"
"1552977_a_at","turquoise"
"238696_at","turquoise"
"237423_at","grey"
"225173_at","blue"
"227828_s_at","grey"
"208791_at","grey"
"228232_s_at","grey"
"1562000_at","grey"
"1568832_a_at","grey"
"1565820_x_at","grey"
"231102_at","turquoise"
"209958_s_at","turquoise"
"215066_at","blue"
"210352_at","grey"
"1563075_s_at","blue"
"220855_at","brown"
"239156_at","grey"
"226539_s_at","grey"
"202546_at","grey"
"235737_at","grey"
"233450_at","blue"
"230750_at","grey"
"1561923_a_at","grey"
"203061_s_at","grey"
"228643_at","grey"
"236524_at","blue"
"221444_at","grey"
"1559665_at","grey"
"235849_at","grey"
"1562226_at","grey"
"1565868_at","grey"
"204428_s_at","blue"
"237628_at","grey"
"1560890_at","grey"
"206822_s_at","grey"
"243714_at","grey"
"1565861_at","grey"
"1555643_s_at","grey"
"235691_at","turquoise"
"212494_at","blue"
"1559633_a_at","turquoise"
"1552910_at","grey"
"216793_x_at","grey"
"1561364_at","blue"
"228426_at","grey"
"204439_at","grey"
"1561573_at","grey"
"215853_at","grey"
"240263_at","grey"
"208083_s_at","grey"
"213780_at","turquoise"
"1558009_at","grey"
"1568820_a_at","grey"
"216258_s_at","grey"
"244407_at","grey"
"232570_s_at","brown"
"234896_at","grey"
"232164_s_at","grey"
"204928_s_at","grey"
"229706_at","grey"
"1565666_s_at","blue"
"207829_s_at","turquoise"
"208669_s_at","turquoise"
"1570505_at","grey"
"214878_at","grey"
"234269_at","grey"
"215443_at","grey"
"225279_s_at","grey"
"244083_at","grey"
"211310_at","brown"
"206219_s_at","grey"
"204548_at","turquoise"
"216737_at","blue"
"205384_at","blue"
"240467_at","turquoise"
"1569983_at","grey"
"221241_s_at","grey"
"1563039_at","brown"
"1556638_at","grey"
"1569568_at","grey"
"217077_s_at","turquoise"
"1557843_at","grey"
"240412_s_at","grey"
"217716_s_at","turquoise"
"1555932_at","grey"
"1556170_at","grey"
"1566787_at","grey"
"1557522_x_at","blue"
"229007_at","turquoise"
"243203_at","blue"
"202821_s_at","blue"
"1555375_at","grey"
"234315_at","grey"
"223272_s_at","turquoise"
"236691_at","turquoise"
"244885_at","grey"
"233742_at","grey"
"1554922_at","grey"
"233942_at","grey"
"211411_at","grey"
"242732_at","blue"
"237877_at","grey"
"232197_x_at","turquoise"
"215831_at","grey"
"232612_s_at","turquoise"
"206440_at","turquoise"
"207075_at","turquoise"
"244715_at","brown"
"1561177_at","grey"
"1558660_at","grey"
"229475_at","turquoise"
"234719_at","grey"
"233006_at","blue"
"234690_at","grey"
"234268_at","grey"
"221797_at","turquoise"
"1559393_at","grey"
"209519_at","grey"
"1569344_a_at","grey"
"234172_at","grey"
"227573_s_at","turquoise"
"238318_at","grey"
"1557521_a_at","grey"
"239768_x_at","turquoise"
"213713_s_at","grey"
"229596_at","grey"
"236901_at","brown"
"243991_at","grey"
"232505_at","grey"
"231340_at","grey"
"228399_at","grey"
"1555233_at","blue"
"219987_at","grey"
"235209_at","grey"
"239407_at","grey"
"1561488_at","grey"
"206396_at","turquoise"
"234866_s_at","grey"
"1555520_at","grey"
"241239_at","grey"
"1555114_at","grey"
"234597_at","blue"
"227648_at","grey"
"1556694_a_at","turquoise"
"1560385_x_at","grey"
"1565034_s_at","grey"
"1562537_at","grey"
"222417_s_at","turquoise"
"230962_at","turquoise"
"200865_at","grey"
"231013_at","grey"
"1564359_a_at","grey"
"229105_at","grey"
"235976_at","grey"
"212865_s_at","grey"
"227922_x_at","grey"
"1557079_at","grey"
"228705_at","grey"
"235578_at","grey"
"240896_at","grey"
"216565_x_at","blue"
"240211_at","grey"
"1555055_at","grey"
"1565358_at","grey"
"222359_x_at","grey"
"1556256_a_at","grey"
"229241_at","grey"
"223670_s_at","grey"
"1555905_a_at","grey"
"222866_s_at","grey"
"1569098_s_at","blue"
"1552841_s_at","grey"
"1553564_at","turquoise"
"216406_at","grey"
"215634_at","grey"
"1556750_at","grey"
"1556029_s_at","turquoise"
"1568916_at","brown"
"239579_at","turquoise"
"219764_at","grey"
"244042_x_at","blue"
"201767_s_at","turquoise"
"237750_at","grey"
"216057_at","grey"
"240688_at","grey"
"244238_at","grey"
"236693_at","turquoise"
"223103_at","grey"
"202545_at","grey"
"1554732_at","grey"
"240923_at","grey"
"1557267_s_at","grey"
"1555519_at","grey"
"243082_at","grey"
"232881_at","grey"
"211525_s_at","grey"
"237821_at","grey"
"244211_at","grey"
"1555510_at","grey"
"1563635_at","grey"
"205765_at","grey"
"1569898_a_at","grey"
"1568012_at","grey"
"244399_at","grey"
"220220_at","grey"
"1552858_at","grey"
"231040_at","grey"
"218729_at","grey"
"1562616_at","grey"
"1564151_at","brown"
"232390_at","turquoise"
"202549_at","turquoise"
"1559621_at","grey"
"244369_at","grey"
"1568366_at","grey"
"1561562_at","grey"
"236735_at","grey"
"244117_at","grey"
"223053_x_at","turquoise"
"217552_x_at","grey"
"228618_at","blue"
"1556498_at","turquoise"
"208457_at","turquoise"
"1566439_at","grey"
"1564656_at","brown"
"242661_x_at","grey"
"243483_at","grey"
"228564_at","grey"
"1568762_at","grey"
"1569532_a_at","grey"
"215757_at","blue"
"222953_at","turquoise"
"244820_at","grey"
"240414_at","grey"
"235389_at","turquoise"
"241643_at","grey"
"240536_at","grey"
"1570130_at","grey"
"217403_s_at","turquoise"
"1555355_a_at","grey"
"226670_s_at","grey"
"231975_s_at","turquoise"
"1557765_at","grey"
"202558_s_at","grey"
"236985_at","grey"
"1552879_a_at","turquoise"
"216805_at","grey"
"1559614_at","grey"
"1557161_at","grey"
"238382_x_at","grey"
"1552415_a_at","grey"
"230614_at","grey"
"241764_at","grey"
"217505_at","grey"
"204833_at","grey"
"1556695_a_at","turquoise"
"233397_at","turquoise"
"232737_s_at","grey"
"205229_s_at","grey"
"229953_x_at","grey"
"244041_at","turquoise"
"239923_at","brown"
"213190_at","turquoise"
"1562898_at","blue"
"241586_at","blue"
"214852_x_at","grey"
"1566715_at","grey"
"228641_at","grey"
"240961_at","grey"
"238897_at","grey"
"224260_at","turquoise"
"233576_at","grey"
"1560918_at","grey"
"216157_at","grey"
"1560147_at","grey"
"218848_at","grey"
"201267_s_at","turquoise"
"239712_at","turquoise"
"222701_s_at","grey"
"217383_at","grey"
"1555307_at","grey"
"221441_at","grey"
"206242_at","grey"
"230494_at","blue"
"1554520_at","turquoise"
"241716_at","grey"
"231408_at","grey"
"1567000_at","grey"
"215904_at","grey"
"226524_at","turquoise"
"241332_at","grey"
"234808_x_at","grey"
"223588_at","turquoise"
"1564628_at","grey"
"237657_at","grey"
"229479_at","grey"
"213458_at","grey"
"217257_at","grey"
"1566892_at","grey"
"243925_at","blue"
"215297_at","grey"
"213429_at","turquoise"
"244524_at","grey"
"1565851_at","grey"
"213369_at","grey"
"204802_at","grey"
"218840_s_at","turquoise"
"220319_s_at","turquoise"
"1560318_at","grey"
"242656_at","turquoise"
"234212_at","grey"
"1561114_a_at","grey"
"206259_at","grey"
"228243_at","brown"
"1559911_at","grey"
"1566511_at","grey"
"230891_at","grey"
"212489_at","brown"
"231018_at","grey"
"244016_at","blue"
"217155_at","grey"
"1567100_at","grey"
"1557217_a_at","grey"
"235892_at","grey"
"1564209_at","grey"
"209344_at","grey"
"1554778_at","grey"
"219129_s_at","grey"
"1552370_at","turquoise"
"238977_at","grey"
"1563453_at","grey"
"241479_at","grey"
"239970_at","grey"
"1559096_x_at","turquoise"
"1563601_at","grey"
"1552296_at","turquoise"
"224046_s_at","grey"
"229802_at","grey"
"1566500_at","grey"
"243599_at","grey"
"1562966_at","grey"
"236300_at","grey"
"1553446_at","grey"
"244441_at","grey"
"220729_at","grey"
"216188_at","grey"
"201852_x_at","grey"
"1563332_at","grey"
"1566846_at","grey"
"231647_s_at","grey"
"1568449_at","grey"
"221258_s_at","grey"
"220302_at","grey"
"209125_at","grey"
"216088_s_at","turquoise"
"234248_at","grey"
"240866_at","blue"
"231303_at","turquoise"
"1560964_at","grey"
"239238_at","grey"
"1562420_at","grey"
"211744_s_at","grey"
"1558494_at","grey"
"238384_x_at","grey"
"1562853_x_at","grey"
"222357_at","blue"
"216943_at","turquoise"
"240811_at","grey"
"223867_at","turquoise"
"207338_s_at","turquoise"
"231138_at","grey"
"209314_s_at","turquoise"
"243516_at","grey"
"241089_at","grey"
"208495_at","grey"
"233697_at","grey"
"205992_s_at","grey"
"208586_s_at","grey"
"219386_s_at","grey"
"231614_at","grey"
"1554328_at","grey"
"242948_x_at","grey"
"1569819_at","grey"
"220518_at","grey"
"206391_at","grey"
"231709_x_at","grey"
"202859_x_at","grey"
"1559163_at","grey"
"222155_s_at","grey"
"244602_at","grey"
"1556771_a_at","grey"
"240832_at","grey"
"205997_at","grey"
"230661_at","grey"
"215924_at","grey"
"214195_at","blue"
"230465_at","turquoise"
"1552791_a_at","grey"
"1560906_at","grey"
"222592_s_at","grey"
"234432_at","grey"
"235308_at","blue"
"1560734_at","grey"
"227048_at","grey"
"1561021_at","grey"
"233932_at","grey"
"1557562_at","grey"
"209993_at","grey"
"210600_s_at","blue"
"243125_x_at","turquoise"
"207928_s_at","grey"
"1563351_at","grey"
"1560424_at","grey"
"229058_at","turquoise"
"1562820_at","grey"
"240581_at","grey"
"231003_at","grey"
"216625_at","grey"
"237620_at","grey"
"1560047_s_at","grey"
"1557398_at","grey"
"1554871_at","grey"
"243915_at","blue"
"240167_at","grey"
"213515_x_at","grey"
"209987_s_at","blue"
"220026_at","grey"
"244645_at","grey"
"242474_s_at","grey"
"1568903_at","grey"
"220474_at","grey"
"1560066_at","grey"
"212580_at","grey"
"228017_s_at","blue"
"234629_at","grey"
"204444_at","turquoise"
"1559208_at","grey"
"204407_at","grey"
"210634_at","grey"
"244181_at","brown"
"239016_at","grey"
"1566968_at","grey"
"201831_s_at","turquoise"
"1561902_at","grey"
"202989_at","grey"
"1566169_at","grey"
"206271_at","grey"
"242976_at","grey"
"1556758_at","turquoise"
"222720_x_at","grey"
"225827_at","turquoise"
"200664_s_at","grey"
"1559353_at","grey"
"1552867_at","grey"
"207182_at","grey"
"205175_s_at","grey"
"1565673_at","grey"
"240987_at","grey"
"1564327_at","grey"
"233670_at","grey"
"232669_at","blue"
"1553530_a_at","brown"
"223895_s_at","brown"
"1556065_at","grey"
"244787_at","grey"
"222112_at","grey"
"222885_at","blue"
"226592_at","blue"
"1553449_at","grey"
"214012_at","turquoise"
"228030_at","grey"
"204845_s_at","grey"
"240826_at","grey"
"1566964_at","blue"
"229290_at","grey"
"232885_at","grey"
"1568896_at","grey"
"229749_at","turquoise"
"1553320_s_at","grey"
"215619_at","grey"
"232210_at","blue"
"216545_at","grey"
"1565544_at","brown"
"220240_s_at","turquoise"
"203699_s_at","blue"
"243175_at","grey"
"1560111_at","grey"
"214964_at","grey"
"1567379_at","grey"
"1557502_at","grey"
"1556459_at","grey"
"206751_s_at","grey"
"222458_s_at","grey"
"221280_s_at","grey"
"222259_s_at","grey"
"1567698_x_at","grey"
"238592_at","grey"
"221586_s_at","turquoise"
"239370_at","grey"
"244031_at","grey"
"1563502_at","brown"
"235643_at","blue"
"1556842_at","grey"
"1562905_at","grey"
"230681_at","grey"
"240876_x_at","grey"
"1562122_at","grey"
"206826_at","blue"
"234235_at","blue"
"1568936_a_at","grey"
"210480_s_at","grey"
"1563173_at","grey"
"217124_at","grey"
"242907_at","blue"
"1556827_at","grey"
"206574_s_at","grey"
"201374_x_at","grey"
"1556185_a_at","grey"
"215729_s_at","grey"
"240468_at","brown"
"216840_s_at","grey"
"1555225_at","turquoise"
"1570207_at","grey"
"228935_at","turquoise"
"239945_at","grey"
"1556432_at","brown"
"1555278_a_at","turquoise"
"1558373_s_at","turquoise"
"204649_at","grey"
"1568704_a_at","blue"
"222576_s_at","grey"
"239351_at","grey"
"233338_at","grey"
"215969_at","grey"
"207477_at","grey"
"209917_s_at","turquoise"
"225580_at","turquoise"
"202953_at","grey"
"238372_s_at","grey"
"241228_at","blue"
"231941_s_at","grey"
"212094_at","turquoise"
"1561872_at","grey"
"1559589_a_at","blue"
"206772_at","turquoise"
"1564053_a_at","grey"
"206303_s_at","grey"
"214712_at","grey"
"1563876_at","blue"
"237435_at","grey"
"209098_s_at","grey"
"211459_at","grey"
"229620_at","grey"
"243352_at","grey"
"236831_at","brown"
"243164_s_at","grey"
"235287_at","grey"
"211256_x_at","turquoise"
"238502_at","grey"
"239129_at","grey"
"1569310_at","grey"
"202539_s_at","turquoise"
"1553356_at","grey"
"1556284_at","grey"
"232563_at","turquoise"
"215613_at","grey"
"207471_at","grey"
"233653_at","grey"
"1559274_at","grey"
"1561762_s_at","grey"
"232139_s_at","grey"
"201890_at","grey"
"231757_at","grey"
"244169_x_at","grey"
"210447_at","grey"
"1561437_at","grey"
"239533_at","blue"
"1570469_at","grey"
"208937_s_at","grey"
"223258_s_at","turquoise"
"242517_at","grey"
"243954_at","grey"
"1552939_at","grey"
"1559971_at","brown"
"216020_at","grey"
"241562_x_at","grey"
"239745_at","grey"
"213059_at","blue"
"217519_at","grey"
"1554271_a_at","grey"
"201386_s_at","turquoise"
"1562607_at","grey"
"241502_x_at","grey"
"210444_at","grey"
"201301_s_at","turquoise"
"215375_x_at","grey"
"1557871_at","grey"
"216874_at","grey"
"233780_at","turquoise"
"1566140_at","blue"
"209811_at","grey"
"218585_s_at","grey"
"243652_at","grey"
"231382_at","brown"
"210640_s_at","blue"
"243522_at","blue"
"219850_s_at","grey"
"1569917_at","grey"
"232307_at","blue"
"1569663_at","grey"
"1569332_at","grey"
"233187_s_at","grey"
"215101_s_at","grey"
"1569701_at","turquoise"
"216089_at","grey"
"235336_at","grey"
"1556828_at","grey"
"1557338_x_at","grey"
"203994_s_at","turquoise"
"1565806_at","grey"
"220444_at","grey"
"1566606_a_at","grey"
"220487_at","grey"
"243027_at","grey"
"207500_at","grey"
"1552367_a_at","grey"
"243711_at","turquoise"
"235303_at","grey"
"1561951_at","grey"
"1558560_s_at","grey"
"206091_at","grey"
"223333_s_at","grey"
"220507_s_at","grey"
"1559105_at","grey"
"218860_at","turquoise"
"201012_at","grey"
"232184_at","turquoise"
"209357_at","turquoise"
"1566502_at","grey"
"240889_at","grey"
"210813_s_at","grey"
"1562550_at","blue"
"1569023_a_at","grey"
"219430_at","grey"
"226700_at","turquoise"
"1556282_at","grey"
"1569773_at","grey"
"1558836_at","grey"
"1553589_a_at","grey"
"240865_at","blue"
"224402_s_at","grey"
"206571_s_at","blue"
"1555430_at","grey"
"1553801_a_at","grey"
"1570076_at","grey"
"229049_at","grey"
"228929_at","grey"
"1552580_at","grey"
"224064_s_at","turquoise"
"1552822_at","turquoise"
"1559481_at","turquoise"
"220278_at","turquoise"
"211906_s_at","grey"
"210607_at","grey"
"243492_at","grey"
"228347_at","grey"
"204601_at","turquoise"
"236018_at","turquoise"
"205945_at","blue"
"206616_s_at","grey"
"221734_at","grey"
"223838_at","grey"
"1560695_at","grey"
"1555467_a_at","turquoise"
"201411_s_at","turquoise"
"1560637_at","grey"
"1554487_a_at","grey"
"244035_at","grey"
"234970_at","grey"
"1566272_at","grey"
"220409_at","grey"
"224289_s_at","grey"
"1558691_a_at","grey"
"1560202_at","grey"
"224311_s_at","grey"
"216097_at","grey"
"207452_s_at","grey"
"232414_at","grey"
"1562718_at","blue"
"237083_at","turquoise"
"212038_s_at","turquoise"
"230361_at","grey"
"225454_at","turquoise"
"213668_s_at","grey"
"242085_at","grey"
"240856_at","grey"
"233516_s_at","grey"
"219587_at","grey"
"242801_at","blue"
"239385_at","grey"
"235177_at","turquoise"
"228321_s_at","grey"
"229011_at","blue"
"202779_s_at","turquoise"
"238391_at","grey"
"212420_at","brown"
"1556081_at","grey"
"1555146_at","grey"
"217777_s_at","turquoise"
"1560142_at","grey"
"1569699_at","grey"
"241250_at","grey"
"206427_s_at","grey"
"1555106_a_at","grey"
"215998_at","grey"
"219059_s_at","grey"
"1564653_s_at","grey"
"1558120_at","grey"
"1554132_a_at","turquoise"
"1569729_a_at","grey"
"244436_at","grey"
"232769_at","blue"
"212143_s_at","grey"
"244723_at","grey"
"244805_at","brown"
"225423_x_at","grey"
"214601_at","grey"
"214983_at","grey"
"232902_s_at","turquoise"
"243348_at","grey"
"233839_at","grey"
"219341_at","grey"
"1570194_x_at","grey"
"235290_at","grey"
"216462_at","grey"
"229427_at","grey"
"234853_s_at","grey"
"217575_s_at","grey"
"217553_at","grey"
"224083_s_at","grey"
"228360_at","turquoise"
"1566323_at","grey"
"1556294_at","grey"
"228613_at","blue"
"210368_at","grey"
"224459_at","grey"
"1568751_at","grey"
"1562250_at","grey"
"1560717_at","grey"
"237346_at","grey"
"205542_at","turquoise"
"237587_at","blue"
"1561476_at","grey"
"214942_at","grey"
"243972_at","grey"
"242738_s_at","blue"
"219857_at","grey"
"217784_at","turquoise"
"234767_at","grey"
"236930_at","blue"
"241495_at","grey"
"224272_at","grey"
"1556834_at","grey"
"243050_at","blue"
"238662_at","grey"
"1554293_at","grey"
"1564964_at","grey"
"229156_s_at","turquoise"
"242280_x_at","grey"
"233487_s_at","grey"
"1560178_at","blue"
"1555733_s_at","grey"
"1561644_x_at","brown"
"231132_at","grey"
"1553310_at","grey"
"221170_at","grey"
"236638_at","turquoise"
"244386_at","grey"
"1553394_a_at","grey"
"215968_at","blue"
"1563456_at","grey"
"1558449_at","blue"
"1560944_at","grey"
"236402_at","turquoise"
"1560219_at","blue"
"227902_at","brown"
"1562873_at","grey"
"242519_at","grey"
"226316_at","turquoise"
"220556_at","grey"
"1554882_at","grey"
"1566700_at","grey"
"1558447_at","grey"
"205923_at","grey"
"238189_at","grey"
"1552373_s_at","grey"
"238705_at","grey"
"215972_at","turquoise"
"236391_at","grey"
"220513_at","grey"
"214370_at","grey"
"227653_at","turquoise"
"244623_at","turquoise"
"233302_at","blue"
"203990_s_at","blue"
"223937_at","blue"
"237771_s_at","grey"
"1558708_at","grey"
"206633_at","grey"
"1561614_at","grey"
"1563386_at","grey"
"212384_at","blue"
"235225_at","turquoise"
"223977_s_at","grey"
"43427_at","blue"
"219448_at","turquoise"
"1552703_s_at","grey"
"242115_at","grey"
"1563348_at","grey"
"208844_at","grey"
"1565877_at","grey"
"229225_at","grey"
"213816_s_at","grey"
"244611_at","blue"
"206978_at","grey"
"219003_s_at","grey"
"1566862_at","grey"
"244267_at","grey"
"207852_at","grey"
"240545_at","grey"
"220325_at","grey"
"1561703_at","grey"
"1552307_a_at","grey"
"1552763_at","grey"
"234075_at","grey"
"243262_at","blue"
"1562755_at","grey"
"236795_at","grey"
"220172_at","grey"
"216724_at","grey"
"1554377_a_at","grey"
"215216_at","turquoise"
"238217_at","grey"
"1563486_at","grey"
"208146_s_at","grey"
"1554045_at","grey"
"1552716_at","grey"
"223814_at","grey"
"240042_at","grey"
"1570384_at","grey"
"242630_at","grey"
"202145_at","turquoise"
"216085_at","grey"
"232727_at","grey"
"207117_at","grey"
"237588_at","grey"
"242116_x_at","grey"
"235442_at","turquoise"
"222299_x_at","grey"
"1556677_at","grey"
"202888_s_at","grey"
"221174_at","grey"
"217345_at","grey"
"231227_at","grey"
"209857_s_at","turquoise"
"205462_s_at","turquoise"
"206476_s_at","grey"
"243362_s_at","grey"
"222106_at","grey"
"1555294_a_at","grey"
"221226_s_at","blue"
"1569721_at","grey"
"229000_at","turquoise"
"215774_s_at","grey"
"229339_at","grey"
"1567032_s_at","grey"
"209976_s_at","turquoise"
"231157_at","turquoise"
"237983_at","grey"
"235461_at","blue"
"1562082_at","grey"
"1557085_at","grey"
"213397_x_at","blue"
"1564963_x_at","grey"
"204714_s_at","grey"
"241029_at","grey"
"1556383_at","blue"
"206378_at","grey"
"241829_at","grey"
"210424_s_at","grey"
"1565495_at","grey"
"1562743_at","brown"
"241136_at","grey"
"213620_s_at","blue"
"231316_at","blue"
"1562982_at","grey"
"207538_at","grey"
"224200_s_at","grey"
"238505_at","blue"
"216488_s_at","grey"
"238269_at","grey"
"1559391_s_at","blue"
"236551_at","grey"
"1553871_at","grey"
"233088_at","grey"
"208506_at","grey"
"217021_at","grey"
"1558599_at","grey"
"215324_at","grey"
"244414_at","blue"
"202994_s_at","blue"
"1554441_a_at","turquoise"
"235549_at","grey"
"208011_at","grey"
"223985_at","turquoise"
"1555978_s_at","grey"
"1554298_a_at","grey"
"238876_at","grey"
"204561_x_at","grey"
"233789_at","grey"
"1553834_at","grey"
"222932_at","grey"
"1556684_at","grey"
"206145_at","grey"
"200951_s_at","turquoise"
"1563229_at","grey"
"243610_at","grey"
"1555724_s_at","grey"
"205321_at","grey"
"204655_at","grey"
"1562292_at","grey"
"227051_at","brown"
"234602_x_at","grey"
"229974_at","grey"
"223825_at","grey"
"210667_s_at","turquoise"
"1552673_at","grey"
"1562641_at","grey"
"1556220_at","grey"
"1552684_a_at","grey"
"1557883_a_at","grey"
"203334_at","turquoise"
"1552553_a_at","grey"
"243634_at","grey"
"240860_at","grey"
"240483_at","grey"
"208097_s_at","grey"
"207465_at","grey"
"216442_x_at","blue"
"207246_at","grey"
"229435_at","brown"
"234178_at","grey"
"227134_at","grey"
"1561721_a_at","grey"
"241357_at","grey"
"210770_s_at","grey"
"1553383_at","grey"
"218049_s_at","turquoise"
"1558021_at","grey"
"205868_s_at","grey"
"205107_s_at","grey"
"244119_at","grey"
"229712_at","turquoise"
"233479_at","blue"
"1563260_at","grey"
"244162_at","grey"
"240564_x_at","grey"
"204460_s_at","turquoise"
"221496_s_at","blue"
"239099_at","grey"
"220504_at","grey"
"1553002_at","grey"
"212515_s_at","turquoise"
"212113_at","turquoise"
"207409_at","grey"
"239392_s_at","blue"
"233956_at","grey"
"1565810_at","grey"
"224642_at","turquoise"
"235046_at","brown"
"214557_at","grey"
"1560659_at","blue"
"240726_at","grey"
"1558411_at","grey"
"1562238_at","grey"
"1567248_at","grey"
"230343_at","grey"
"215703_at","grey"
"203397_s_at","turquoise"
"236287_at","grey"
"1557029_at","grey"
"244444_at","grey"
"228965_s_at","grey"
"241155_at","blue"
"209679_s_at","grey"
"243723_at","grey"
"216686_at","grey"
"1569796_s_at","turquoise"
"240642_at","turquoise"
"217640_x_at","grey"
"209257_s_at","turquoise"
"1560791_at","grey"
"226231_at","grey"
"203896_s_at","brown"
"216544_at","grey"
"236616_at","grey"
"243372_at","grey"
"238168_at","grey"
"204337_at","turquoise"
"233555_s_at","grey"
"1563693_at","grey"
"214581_x_at","turquoise"
"243221_at","grey"
"230399_at","turquoise"
"213782_s_at","grey"
"1554767_s_at","grey"
"202354_s_at","turquoise"
"216876_s_at","grey"
"221809_at","turquoise"
"205976_at","turquoise"
"238951_at","blue"
"1558515_at","blue"
"234904_x_at","grey"
"208529_at","grey"
"1553323_a_at","grey"
"1569122_at","grey"
"238516_at","grey"
"1557024_at","grey"
"227903_x_at","turquoise"
"214389_at","grey"
"217876_at","grey"
"243087_at","grey"
"208309_s_at","turquoise"
"228686_at","blue"
"211003_x_at","grey"
"207920_x_at","grey"
"236825_at","blue"
"221690_s_at","grey"
"1562761_at","grey"
"220978_at","grey"
"239982_at","turquoise"
"219355_at","turquoise"
"1560634_a_at","grey"
"229857_s_at","grey"
"208456_s_at","grey"
"232242_at","turquoise"
"239245_at","grey"
"228359_at","grey"
"207197_at","grey"
"210874_s_at","grey"
"206696_at","grey"
"234546_at","grey"
"1552312_a_at","turquoise"
"223869_at","grey"
"216027_at","grey"
"1560558_at","brown"
"215761_at","grey"
"1569312_at","grey"
"1555509_a_at","grey"
"202955_s_at","turquoise"
"1552929_at","grey"
"222474_s_at","turquoise"
"1565254_s_at","grey"
"1560163_at","grey"
"205746_s_at","grey"
"243342_at","grey"
"1557049_at","grey"
"203078_at","turquoise"
"1556901_s_at","grey"
"240262_at","blue"
"228707_at","grey"
"204107_at","grey"
"240714_at","grey"
"225105_at","grey"
"1565563_at","grey"
"234489_at","blue"
"1570099_at","grey"
"237496_at","grey"
"206841_at","turquoise"
"234603_at","grey"
"223447_at","grey"
"222308_x_at","brown"
"217524_x_at","grey"
"224027_at","grey"
"204507_s_at","turquoise"
"1555538_s_at","grey"
"206634_at","grey"
"240790_at","grey"
"1553721_at","grey"
"1560690_at","grey"
"1557057_a_at","grey"
"1552851_at","grey"
"1554413_s_at","grey"
"240572_s_at","grey"
"1561761_x_at","grey"
"40665_at","grey"
"214472_at","grey"
"210528_at","grey"
"224559_at","blue"
"228515_at","turquoise"
"223423_at","turquoise"
"207092_at","grey"
"227058_at","grey"
"241366_at","grey"
"201601_x_at","blue"
"1560148_at","grey"
"1552344_s_at","turquoise"
"207425_s_at","grey"
"1568711_a_at","grey"
"1554733_at","grey"
"216152_at","grey"
"1556884_a_at","grey"
"222054_at","turquoise"
"242829_x_at","blue"
"225791_at","turquoise"
"233562_at","turquoise"
"238103_at","grey"
"1555564_a_at","grey"
"241030_at","grey"
"204857_at","turquoise"
"1569315_s_at","grey"
"205612_at","grey"
"244848_at","grey"
"210814_at","grey"
"216436_at","grey"
"1566253_at","grey"
"231304_at","grey"
"237458_at","grey"
"243289_at","grey"
"205216_s_at","grey"
"221414_s_at","grey"
"204143_s_at","turquoise"
"231450_at","blue"
"228109_at","turquoise"
"215505_s_at","grey"
"209763_at","brown"
"244595_at","grey"
"243694_at","grey"
"219782_s_at","grey"
"234088_at","grey"
"203790_s_at","turquoise"
"1561196_at","grey"
"1553335_x_at","blue"
"244195_at","grey"
"237608_at","grey"
"218992_at","turquoise"
"1552391_at","grey"
"243505_at","blue"
"208195_at","grey"
"240413_at","grey"
"215957_at","grey"
"1569521_s_at","grey"
"228994_at","grey"
"1556147_at","grey"
"222559_s_at","turquoise"
"232188_at","grey"
"217234_s_at","blue"
"1554887_at","grey"
"202008_s_at","grey"
"243204_at","grey"
"215931_s_at","grey"
"243347_at","grey"
"234492_at","grey"
"232332_at","grey"
"214519_s_at","grey"
"206291_at","grey"
"213865_at","grey"
"215717_s_at","grey"
"242245_at","turquoise"
"233675_s_at","turquoise"
"238873_at","grey"
"1561222_at","grey"
"234747_at","turquoise"
"228126_x_at","grey"
"227297_at","turquoise"
"205249_at","turquoise"
"232804_at","grey"
"1556769_a_at","grey"
"218481_at","turquoise"
"213822_s_at","turquoise"
"1569136_at","grey"
"244422_at","grey"
"202773_s_at","blue"
"217035_at","grey"
"1559180_at","grey"
"211473_s_at","grey"
"219064_at","blue"
"240570_at","grey"
"1565890_at","grey"
"242641_at","grey"
"1558797_at","grey"
"1558527_at","blue"
"1555448_at","grey"
"1554844_at","grey"
"244866_at","grey"
"205606_at","grey"
"221920_s_at","turquoise"
"244246_at","turquoise"
"1558803_at","grey"
"1560992_at","grey"
"1569811_at","grey"
"244480_at","grey"
"222137_at","grey"
"211450_s_at","grey"
"215625_at","grey"
"1567702_at","grey"
"243645_at","grey"
"204305_at","turquoise"
"231918_s_at","grey"
"239732_x_at","grey"
"233518_at","grey"
"203558_at","turquoise"
"240134_at","blue"
"206157_at","turquoise"
"222325_at","grey"
"237238_at","blue"
"215275_at","grey"
"209427_at","grey"
"1562412_at","grey"
"1568907_at","blue"
"1561204_at","grey"
"223813_at","grey"
"217647_at","grey"
"233821_at","grey"
"226796_at","grey"
"243940_at","grey"
"216803_at","grey"
